"date","open","high","low","close","volume","oi"
02/14/2014,183600,183625,183575,183575,2799000,1
02/14/2014,183575,183625,183575,183600,1957000,1
02/14/2014,183600,183625,183600,183625,629000,1
02/14/2014,183625,183700,183600,183650,2287000,1
02/14/2014,183650,183700,183650,183675,2314000,1
02/14/2014,183650,183700,183650,183700,430000,1
02/14/2014,183700,183700,183650,183650,485000,1
02/14/2014,183675,183675,183625,183650,1383000,0
02/14/2014,183650,183650,183625,183625,571000,0
02/14/2014,183625,183650,183600,183625,5999000,0
02/14/2014,183625,183650,183625,183650,1493000,0
02/14/2014,183650,183675,183650,183675,1611000,1
02/14/2014,183675,183675,183625,183625,1245000,1
02/14/2014,183625,183675,183625,183650,1151000,1
02/14/2014,183675,183675,183625,183650,1063000,1
02/14/2014,183625,183675,183625,183650,2679000,1
02/14/2014,183650,183650,183625,183625,758000,0
02/14/2014,183625,183650,183625,183625,310000,0
02/14/2014,183625,183650,183600,183600,2826000,-1
02/14/2014,183600,183650,183600,183625,2123000,-1
02/14/2014,183625,183650,183625,183625,513000,-1
02/14/2014,183625,183650,183625,183650,526000,-1
02/14/2014,183625,183675,183625,183675,451000,0
02/14/2014,183675,183675,183650,183650,186000,0
02/14/2014,183650,183675,183650,183675,377000,0
02/14/2014,183650,183675,183650,183650,325000,1
02/14/2014,183650,183675,183650,183675,986000,1
02/14/2014,183675,183725,183650,183725,2254000,1
02/14/2014,183725,183750,183700,183725,4369000,1
02/14/2014,183725,183750,183700,183725,1659000,1
02/14/2014,183725,183750,183700,183750,1601000,1
02/14/2014,183750,183775,183725,183750,4703000,1
02/14/2014,183750,183775,183750,183750,749000,1
02/14/2014,183750,183775,183750,183750,918000,1
02/14/2014,183750,183775,183725,183725,1931000,0
02/14/2014,183750,183775,183725,183775,3709000,1
02/14/2014,183775,183825,183750,183825,2874000,1
02/14/2014,183825,183825,183775,183800,7044000,1
02/14/2014,183800,183800,183775,183800,1005000,1
02/14/2014,183800,183800,183775,183775,248000,1
02/14/2014,183775,183825,183775,183800,4634000,1
02/14/2014,183800,183825,183800,183800,886000,1
02/14/2014,183800,183875,183800,183850,2534000,1
02/14/2014,183850,183875,183825,183825,482000,1
02/14/2014,183825,183850,183775,183800,1335000,0
02/14/2014,183800,183800,183750,183775,2601000,-1
02/14/2014,183775,183825,183775,183775,2983000,-1
02/14/2014,183775,183825,183775,183800,1741000,-1
02/14/2014,183800,183825,183775,183825,1290000,0
02/14/2014,183800,183825,183800,183800,1032000,0
02/14/2014,183800,183825,183775,183800,4329000,0
02/14/2014,183775,183800,183750,183775,1498000,-1
02/14/2014,183775,183775,183725,183725,868000,-1
02/14/2014,183725,183750,183725,183725,1517000,-1
02/14/2014,183725,183750,183725,183750,1143000,-1
02/14/2014,183725,183750,183725,183725,1097000,-1
02/14/2014,183725,183750,183725,183725,664000,-1
02/14/2014,183725,183750,183725,183725,1632000,-1
02/14/2014,183725,183725,183675,183700,4180000,-1
02/14/2014,183700,183725,183625,183625,3210000,-1
02/14/2014,183625,183675,183600,183625,1291000,-1
02/14/2014,183625,183625,183575,183600,5849000,-1
02/14/2014,183600,183625,183575,183575,2948000,-1
02/14/2014,183575,183600,183575,183600,276000,-1
02/14/2014,183575,183600,183575,183600,1e+06,-1
02/14/2014,183600,183600,183550,183575,1911000,-1
02/14/2014,183575,183625,183550,183625,3138000,0
02/14/2014,183650,183675,183625,183650,1513000,0
02/14/2014,183650,183675,183600,183625,1636000,1
02/14/2014,183625,183625,183600,183625,342000,1
02/14/2014,183625,183625,183600,183600,119000,0
02/14/2014,183625,183650,183600,183625,402000,0
02/14/2014,183625,183650,183625,183650,242000,0
02/14/2014,183650,183675,183625,183650,1372000,1
02/14/2014,183625,183650,183625,183625,134000,1
02/14/2014,183625,183675,183625,183650,1622000,1
02/14/2014,183625,183675,183625,183675,174000,1
02/14/2014,183675,183675,183625,183675,1581000,1
02/14/2014,183650,183675,183625,183625,1804000,1
02/14/2014,183625,183675,183625,183650,1824000,1
02/14/2014,183650,183675,183625,183675,720000,1
02/14/2014,183650,183675,183650,183675,661000,1
02/14/2014,183675,183675,183625,183650,1940000,1
02/14/2014,183650,183650,183625,183650,262000,1
02/14/2014,183625,183650,183600,183625,1084000,0
02/14/2014,183625,183625,183550,183575,3414000,-1
02/14/2014,183575,183575,183550,183550,322000,-1
02/14/2014,183575,183575,183500,183500,629000,-1
02/14/2014,183525,183550,183500,183550,2818000,-1
02/14/2014,183550,183550,183500,183550,1844000,-1
02/14/2014,183525,183550,183475,183475,1191000,-1
02/14/2014,183475,183525,183475,183525,1038000,-1
02/14/2014,183500,183525,183450,183475,2873000,-1
02/14/2014,183475,183500,183450,183500,1598000,-1
02/14/2014,183475,183525,183475,183500,1059000,0
02/14/2014,183500,183525,183475,183475,2079000,0
02/14/2014,183475,183550,183450,183450,2094000,-1
02/14/2014,183450,183550,183450,183500,2834000,0
02/14/2014,183500,183525,183450,183450,1369000,-1
02/14/2014,183450,183475,183425,183475,4568000,-1
02/14/2014,183450,183500,183450,183500,1223000,-1
02/14/2014,183475,183550,183475,183550,3529000,0
02/14/2014,183550,183550,183475,183475,4528000,1
02/14/2014,183500,183550,183475,183525,5844000,1
02/14/2014,183525,183550,183475,183500,13240000,1
02/14/2014,183500,183500,183425,183425,13099000,0
02/14/2014,183425,183450,183350,183425,5672000,-1
02/14/2014,183425,183475,183400,183450,5584000,-1
02/14/2014,183450,183500,183450,183450,3790000,0
02/14/2014,183475,183525,183450,183475,5347000,0
02/14/2014,183475,183525,183450,183500,2307000,1
02/14/2014,183500,183550,183500,183500,1961000,1
02/14/2014,183500,183525,183475,183500,1199000,1
02/14/2014,183500,183525,183475,183500,1436000,0
02/14/2014,183500,183550,183500,183500,1514000,1
02/14/2014,183500,183550,183500,183550,1394000,1
02/14/2014,183525,183575,183525,183550,3824000,1
02/14/2014,183550,183575,183550,183550,1425000,1
02/14/2014,183550,183575,183500,183525,2723000,0
02/14/2014,183500,183550,183475,183500,6574000,0
02/14/2014,183500,183500,183500,183500,34000,0
02/14/2014,183500,183500,183500,183500,0,0
02/14/2014,183475,183475,183475,183475,205000,0
02/14/2014,183475,183525,183475,183500,389000,0
02/14/2014,183500,183500,183475,183475,125000,0
02/14/2014,183475,183475,183450,183475,54000,-1
02/14/2014,183475,183500,183450,183500,619000,0
02/14/2014,183500,183500,183475,183475,25000,0
02/14/2014,183475,183500,183475,183500,160000,0
02/14/2014,183500,183500,183500,183500,190000,0
02/14/2014,183500,183525,183500,183525,55000,0
02/14/2014,183525,183525,183500,183525,20000,0
02/14/2014,183500,183525,183500,183500,834000,0
02/14/2014,183525,183525,183500,183525,348000,0
02/14/2014,183525,183525,183525,183525,45000,0
02/14/2014,183500,183525,183500,183525,83000,0
02/14/2014,183525,183525,183500,183525,14000,0
02/14/2014,183525,183525,183500,183500,14000,-1
02/18/2014,183875,183875,183875,183875,80000,1
02/18/2014,183850,183850,183850,183850,2000,1
02/18/2014,183850,183850,183850,183850,102000,1
02/18/2014,183850,183850,183850,183850,3000,1
02/18/2014,183850,183850,183850,183850,4000,1
02/18/2014,183850,183875,183850,183850,7000,1
02/18/2014,183875,183900,183875,183900,30000,1
02/18/2014,183900,183900,183875,183875,24000,1
02/18/2014,183900,183900,183875,183875,24000,1
02/18/2014,183900,183900,183875,183875,24000,1
02/18/2014,183900,183900,183875,183875,24000,0
02/18/2014,183850,183850,183800,183800,19000,0
02/18/2014,183800,183800,183800,183800,13000,0
02/18/2014,183875,183875,183875,183875,2000,0
02/18/2014,183850,183850,183850,183850,111000,0
02/18/2014,183850,183850,183825,183850,28000,0
02/18/2014,183850,183850,183825,183850,94000,0
02/18/2014,183850,183850,183825,183825,71000,0
02/18/2014,183875,183900,183850,183850,198000,1
02/18/2014,183725,183775,183725,183750,245000,0
02/18/2014,183775,183800,183750,183800,1002000,0
02/18/2014,183800,183850,183800,183850,294000,0
02/18/2014,183850,183875,183825,183850,1232000,0
02/18/2014,183850,183850,183800,183825,1011000,0
02/18/2014,183825,183825,183775,183775,1198000,0
02/18/2014,183775,183825,183775,183825,851000,0
02/18/2014,183825,183850,183825,183825,125000,0
02/18/2014,183825,183850,183825,183825,86000,0
02/18/2014,183825,183850,183750,183750,1364000,0
02/18/2014,183750,183775,183725,183750,953000,0
02/18/2014,183750,183800,183750,183775,1210000,0
02/18/2014,183775,183800,183775,183800,466000,0
02/18/2014,183800,183800,183750,183775,468000,0
02/18/2014,183775,183800,183775,183800,109000,0
02/18/2014,183800,183800,183775,183775,111000,0
02/18/2014,183775,183825,183775,183800,3e+05,0
02/18/2014,183800,183800,183750,183775,288000,0
02/18/2014,183775,183775,183725,183725,1207000,0
02/18/2014,183725,183725,183675,183700,1242000,0
02/18/2014,183675,183750,183675,183725,907000,0
02/18/2014,183725,183750,183700,183750,234000,0
02/18/2014,183750,183775,183725,183750,645000,1
02/18/2014,183750,183800,183750,183775,1401000,1
02/18/2014,183800,183800,183775,183800,740000,1
02/18/2014,183800,183800,183775,183800,146000,1
02/18/2014,183800,183875,183750,183875,2623000,1
02/18/2014,183875,183875,183850,183875,1240000,1
02/18/2014,183875,183875,183800,183800,3016000,1
02/18/2014,183825,183825,183800,183825,946000,1
02/18/2014,183825,183875,183800,183875,1238000,0
02/18/2014,183875,183875,183850,183850,97000,1
02/18/2014,183850,183875,183850,183850,78000,1
02/18/2014,183850,183875,183825,183825,775000,1
02/18/2014,183825,183850,183825,183850,122000,1
02/18/2014,183850,183875,183825,183850,135000,1
02/18/2014,183850,183875,183850,183875,62000,1
02/18/2014,183875,183875,183850,183875,5e+05,1
02/18/2014,183875,183875,183850,183875,189000,1
02/18/2014,183875,183900,183875,183875,751000,1
02/18/2014,183875,183900,183875,183900,2178000,1
02/18/2014,183900,183900,183825,183825,988000,0
02/18/2014,183825,183875,183825,183850,851000,0
02/18/2014,183850,183875,183850,183850,9000,0
02/18/2014,183875,183900,183875,183900,585000,1
02/18/2014,183900,183950,183900,183925,388000,1
02/18/2014,183925,183950,183875,183875,411000,1
02/18/2014,183875,183900,183850,183875,361000,0
02/18/2014,183875,183875,183825,183850,388000,0
02/18/2014,183850,183875,183825,183850,5e+05,0
02/18/2014,183850,183850,183850,183850,2000,0
02/18/2014,183825,183850,183800,183825,1077000,0
02/18/2014,183825,183850,183800,183825,2676000,0
02/18/2014,183825,183825,183750,183775,3702000,0
02/18/2014,183775,183775,183750,183775,125000,0
02/18/2014,183800,183825,183800,183825,29000,1
02/18/2014,183825,183825,183750,183775,2574000,0
02/18/2014,183775,183800,183750,183750,2339000,0
02/18/2014,183750,183800,183725,183775,1692000,0
02/18/2014,183775,183800,183750,183800,1232000,0
02/18/2014,183800,183800,183750,183775,2515000,1
02/18/2014,183775,183800,183775,183775,1092000,1
02/18/2014,183775,183800,183775,183775,1092000,1
02/18/2014,183775,183800,183775,183775,1092000,1
02/18/2014,183800,183800,183775,183775,10000,1
02/18/2014,183775,183800,183775,183800,75000,1
02/18/2014,183800,183800,183750,183750,477000,1
02/18/2014,183675,183675,183650,183675,948000,-1
02/18/2014,183675,183675,183625,183625,831000,-1
02/18/2014,183625,183650,183625,183650,1219000,-1
02/18/2014,183650,183700,183650,183675,1898000,-1
02/18/2014,183650,183675,183650,183675,594000,-1
02/18/2014,183675,183675,183650,183650,87000,-1
02/18/2014,183650,183700,183650,183700,344000,0
02/18/2014,183700,183775,183675,183750,2168000,0
02/18/2014,183750,183775,183725,183750,875000,0
02/18/2014,183750,183775,183750,183750,1056000,0
02/18/2014,183750,183800,183750,183800,1876000,0
02/18/2014,183800,183825,183775,183825,1765000,0
02/18/2014,183825,183825,183775,183775,183000,0
02/18/2014,183775,183825,183775,183800,541000,0
02/18/2014,183800,183850,183775,183775,839000,0
02/18/2014,183775,183800,183775,183775,319000,0
02/18/2014,183775,183775,183775,183775,49000,0
02/18/2014,183775,183825,183775,183800,794000,0
02/18/2014,183800,183900,183800,183875,1471000,1
02/18/2014,183875,183875,183825,183825,3166000,1
02/18/2014,183825,183850,183825,183825,1620000,1
02/18/2014,183850,183875,183825,183825,2308000,1
02/18/2014,183825,183875,183825,183850,2252000,1
02/18/2014,183850,183850,183800,183825,1667000,1
02/18/2014,183800,183850,183800,183850,463000,1
02/18/2014,183850,183850,183800,183825,665000,1
02/18/2014,183825,183850,183800,183850,724000,1
02/18/2014,183825,183875,183825,183875,454000,1
02/18/2014,183875,183875,183850,183875,483000,1
02/18/2014,183825,183825,183800,183800,1296000,1
02/18/2014,183800,183825,183800,183825,1892000,1
02/18/2014,183825,183825,183775,183800,668000,0
02/18/2014,183775,183775,183775,183775,23000,0
02/18/2014,183825,183850,183825,183825,4000,0
02/18/2014,183825,183850,183825,183850,382000,0
02/18/2014,183850,183875,183825,183850,707000,0
02/18/2014,183850,183875,183825,183875,1590000,0
02/18/2014,183875,183875,183850,183875,261000,0
02/18/2014,183875,183900,183825,183900,566000,1
02/18/2014,183900,183900,183850,183875,1083000,1
02/18/2014,183850,183900,183850,183900,525000,1
02/18/2014,183900,183900,183850,183900,1028000,1
02/18/2014,183900,183900,183875,183900,1107000,1
02/18/2014,183900,183950,183900,183950,1103000,1
02/18/2014,183950,183950,183925,183925,362000,1
02/18/2014,183925,183975,183925,183950,1937000,1
02/18/2014,183950,183950,183900,183925,289000,1
02/18/2014,183925,183925,183875,183900,1337000,0
02/18/2014,183875,183900,183875,183900,293000,0
02/18/2014,183900,183900,183875,183900,326000,0
02/18/2014,183900,183900,183850,183875,2313000,0
02/18/2014,183875,183875,183850,183875,558000,0
02/18/2014,183875,183875,183850,183850,889000,0
02/18/2014,183850,183875,183825,183825,1296000,0
02/18/2014,183850,183850,183825,183825,336000,0
02/18/2014,183825,183850,183800,183825,1054000,-1
02/18/2014,183800,183825,183800,183825,219000,-1
02/18/2014,183825,183825,183750,183750,541000,-1
02/18/2014,183750,183800,183750,183775,1674000,-1
02/18/2014,183750,183825,183750,183800,3374000,0
02/18/2014,183800,183825,183775,183800,631000,0
02/18/2014,183800,183800,183775,183775,1555000,0
02/18/2014,183775,183800,183775,183800,252000,0
02/18/2014,183800,183800,183775,183800,322000,0
02/18/2014,183800,183800,183775,183800,337000,0
02/18/2014,183800,183800,183775,183800,201000,0
02/18/2014,183800,183850,183800,183850,2232000,0
02/18/2014,183850,183875,183825,183875,601000,0
02/18/2014,183875,183900,183850,183850,1400000,0
02/18/2014,183850,183850,183825,183850,2571000,0
02/18/2014,183850,183850,183825,183850,1172000,-1
02/18/2014,183850,183850,183825,183850,99000,-1
02/18/2014,183850,183850,183825,183850,120000,-1
02/18/2014,183850,183850,183850,183850,479000,-1
02/18/2014,183825,183875,183825,183850,447000,-1
02/18/2014,183850,183950,183850,183925,1508000,1
02/18/2014,183925,183925,183875,183900,146000,1
02/18/2014,183900,183900,183875,183900,127000,1
02/18/2014,183900,183900,183875,183900,1681000,1
02/18/2014,183900,183900,183875,183900,170000,1
02/18/2014,183900,183900,183875,183875,288000,1
02/18/2014,183875,183925,183875,183925,552000,1
02/18/2014,183925,183975,183875,183925,4919000,1
02/19/2014,183525,183550,183525,183525,112000,0
02/19/2014,183525,183525,183500,183500,10000,0
02/19/2014,183525,183525,183525,183525,117000,0
02/19/2014,183550,183550,183525,183525,30000,0
02/19/2014,183525,183550,183525,183525,46000,0
02/19/2014,183525,183525,183500,183500,10000,0
02/19/2014,183500,183525,183500,183500,78000,0
02/19/2014,183500,183525,183500,183525,27000,0
02/19/2014,183500,183525,183500,183525,129000,0
02/19/2014,183525,183525,183500,183525,38000,0
02/19/2014,183525,183525,183525,183525,58000,0
02/19/2014,183525,183575,183525,183575,141000,1
02/19/2014,183575,183600,183550,183600,162000,1
02/19/2014,183600,183600,183550,183550,84000,1
02/19/2014,183550,183575,183550,183575,196000,1
02/19/2014,183575,183575,183550,183575,122000,0
02/19/2014,183575,183575,183550,183550,12000,0
02/19/2014,183550,183600,183550,183575,1e+05,1
02/19/2014,183575,183575,183525,183525,108000,0
02/19/2014,183525,183550,183525,183525,98000,0
02/19/2014,183525,183550,183525,183525,20000,0
02/19/2014,183525,183575,183525,183550,61000,0
02/19/2014,183550,183575,183525,183525,204000,-1
02/19/2014,183525,183550,183525,183550,52000,-1
02/19/2014,183525,183550,183525,183550,12000,-1
02/19/2014,183550,183550,183525,183525,6000,-1
02/19/2014,183525,183525,183475,183475,104000,-1
02/19/2014,183500,183500,183475,183475,125000,-1
02/19/2014,183475,183500,183475,183500,125000,-1
02/19/2014,183525,183525,183475,183475,81000,-1
02/19/2014,183475,183500,183475,183500,1000,-1
02/19/2014,183500,183500,183500,183500,0,-1
02/19/2014,183475,183475,183475,183475,87000,-1
02/19/2014,183450,183475,183450,183475,6000,-1
02/19/2014,183475,183475,183475,183475,3000,-1
02/19/2014,183450,183450,183450,183450,1000,-1
02/19/2014,183475,183500,183450,183475,84000,0
02/19/2014,183500,183500,183500,183500,1000,0
02/19/2014,183475,183500,183475,183500,2000,0
02/19/2014,183500,183500,183475,183475,22000,0
02/19/2014,183475,183500,183475,183475,86000,0
02/19/2014,183475,183500,183475,183475,34000,0
02/19/2014,183475,183475,183475,183475,59000,0
02/19/2014,183500,183500,183500,183500,2000,0
02/19/2014,183500,183500,183500,183500,121000,0
02/19/2014,183525,183525,183525,183525,54000,0
02/19/2014,183525,183525,183500,183500,17000,1
02/19/2014,183500,183525,183475,183475,158000,0
02/19/2014,183475,183500,183450,183500,66000,0
02/19/2014,183500,183500,183500,183500,12000,-1
02/19/2014,183475,183525,183475,183525,38000,0
02/19/2014,183525,183525,183500,183500,49000,0
02/19/2014,183500,183525,183500,183525,4000,0
02/19/2014,183525,183525,183500,183500,52000,0
02/19/2014,183500,183525,183500,183500,56000,0
02/19/2014,183500,183500,183500,183500,2000,0
02/19/2014,183475,183500,183475,183500,46000,0
02/19/2014,183500,183500,183475,183475,14000,0
02/19/2014,183475,183500,183475,183475,14000,0
02/19/2014,183475,183475,183475,183475,21000,0
02/19/2014,183500,183500,183475,183500,52000,0
02/19/2014,183500,183500,183475,183475,94000,0
02/19/2014,183475,183500,183475,183500,49000,0
02/19/2014,183500,183525,183500,183525,64000,0
02/19/2014,183525,183525,183500,183500,31000,0
02/19/2014,183500,183500,183500,183500,5000,0
02/19/2014,183500,183500,183500,183500,5000,0
02/19/2014,183475,183475,183475,183475,49000,0
02/19/2014,183475,183500,183475,183500,23000,0
02/19/2014,183500,183500,183450,183475,120000,0
02/19/2014,183475,183475,183475,183475,0,0
02/19/2014,183475,183475,183475,183475,1000,0
02/19/2014,183500,183500,183500,183500,79000,0
02/19/2014,183500,183500,183475,183475,10000,0
02/19/2014,183475,183500,183475,183500,2000,0
02/19/2014,183500,183500,183475,183475,15000,0
02/19/2014,183475,183500,183475,183500,7000,0
02/19/2014,183500,183500,183500,183500,3000,0
02/19/2014,183525,183525,183525,183525,17000,0
02/19/2014,183525,183525,183525,183525,0,0
02/19/2014,183500,183525,183500,183525,97000,0
02/19/2014,183525,183525,183525,183525,50000,0
02/19/2014,183525,183550,183525,183550,203000,1
02/19/2014,183550,183550,183525,183550,2000,1
02/19/2014,183550,183550,183550,183550,0,1
02/19/2014,183525,183550,183525,183525,21000,1
02/19/2014,183525,183525,183525,183525,1000,1
02/19/2014,183550,183550,183550,183550,1000,1
02/19/2014,183525,183550,183525,183525,21000,1
02/19/2014,183525,183525,183525,183525,0,0
02/19/2014,183550,183550,183525,183525,8000,0
02/19/2014,183525,183525,183525,183525,28000,0
02/19/2014,183550,183550,183550,183550,23000,1
02/19/2014,183525,183550,183525,183525,46000,0
02/19/2014,183525,183525,183475,183475,187000,0
02/19/2014,183500,183600,183500,183575,292000,0
02/19/2014,183550,183575,183550,183550,198000,0
02/19/2014,183575,183600,183575,183575,185000,0
02/19/2014,183600,183600,183575,183575,42000,0
02/19/2014,183575,183600,183575,183600,44000,0
02/19/2014,183600,183600,183575,183600,31000,0
02/19/2014,183600,183600,183550,183550,229000,0
02/19/2014,183550,183575,183550,183575,82000,0
02/19/2014,183575,183575,183575,183575,42000,0
02/19/2014,183575,183600,183575,183600,109000,0
02/19/2014,183600,183600,183600,183600,7000,0
02/19/2014,183575,183600,183575,183575,25000,0
02/19/2014,183575,183625,183575,183625,52000,1
02/19/2014,183600,183650,183600,183650,169000,1
02/19/2014,183650,183650,183650,183650,20000,1
02/19/2014,183625,183650,183625,183625,161000,1
02/19/2014,183625,183625,183575,183625,349000,0
02/19/2014,183625,183625,183575,183600,197000,0
02/19/2014,183600,183625,183575,183625,163000,0
02/19/2014,183625,183650,183625,183625,94000,1
02/19/2014,183625,183650,183625,183625,28000,1
02/19/2014,183625,183625,183600,183625,22000,1
02/19/2014,183625,183625,183600,183625,3000,1
02/19/2014,183625,183625,183625,183625,27000,1
02/19/2014,183625,183625,183625,183625,60000,1
02/19/2014,183625,183625,183600,183625,49000,1
02/19/2014,183625,183625,183625,183625,1000,1
02/19/2014,183625,183625,183600,183625,5000,1
02/19/2014,183625,183625,183575,183575,184000,0
02/19/2014,183600,183600,183575,183575,89000,0
02/19/2014,183575,183600,183575,183600,15000,-1
02/19/2014,183600,183600,183575,183600,4000,-1
02/19/2014,183600,183600,183575,183575,31000,-1
02/19/2014,183575,183600,183575,183600,4000,-1
02/19/2014,183600,183600,183550,183550,43000,-1
02/19/2014,183575,183575,183550,183550,7000,-1
02/19/2014,183550,183575,183550,183575,2000,-1
02/19/2014,183575,183575,183550,183575,2000,-1
02/19/2014,183575,183575,183525,183550,170000,-1
02/19/2014,183550,183550,183525,183525,44000,-1
02/19/2014,183525,183575,183525,183550,55000,0
02/19/2014,183550,183550,183525,183550,16000,-1
02/19/2014,183550,183550,183525,183550,59000,-1
02/19/2014,183550,183575,183525,183550,16000,0
02/19/2014,183550,183550,183525,183525,65000,-1
02/19/2014,183525,183550,183500,183500,81000,-1
02/19/2014,183500,183550,183500,183550,87000,-1
02/19/2014,183550,183550,183525,183525,26000,-1
02/19/2014,183525,183550,183500,183525,76000,0
02/19/2014,183525,183550,183500,183525,127000,-1
02/19/2014,183525,183525,183500,183500,21000,-1
02/19/2014,183500,183525,183500,183525,6000,-1
02/19/2014,183525,183525,183500,183525,2000,-1
02/19/2014,183525,183525,183475,183525,485000,-1
02/19/2014,183525,183550,183500,183525,58000,0
02/19/2014,183525,183525,183500,183500,14000,0
02/19/2014,183500,183525,183475,183475,64000,-1
02/19/2014,183475,183500,183475,183475,134000,-1
02/19/2014,183475,183500,183450,183450,282000,-1
02/19/2014,183475,183475,183425,183450,790000,-1
02/19/2014,183450,183500,183450,183500,943000,0
02/19/2014,183500,183550,183500,183550,240000,1
02/19/2014,183550,183575,183525,183550,165000,1
02/19/2014,183550,183600,183550,183575,322000,1
02/19/2014,183575,183575,183550,183550,83000,1
02/19/2014,183550,183625,183550,183625,361000,1
02/19/2014,183625,183625,183575,183600,209000,1
02/19/2014,183600,183600,183575,183600,94000,1
02/19/2014,183600,183600,183550,183575,395000,0
02/19/2014,183575,183650,183550,183625,390000,1
02/19/2014,183625,183725,183625,183725,323000,1
02/19/2014,183725,183725,183650,183675,438000,1
02/19/2014,183650,183650,183625,183625,310000,1
02/19/2014,183625,183625,183575,183575,158000,0
02/19/2014,183575,183625,183575,183625,216000,0
02/19/2014,183625,183675,183625,183650,566000,0
02/19/2014,183650,183650,183600,183625,195000,0
02/19/2014,183625,183675,183600,183650,401000,0
02/19/2014,183650,183650,183625,183625,426000,0
02/19/2014,183625,183625,183600,183625,236000,-1
02/19/2014,183625,183625,183600,183625,34000,-1
02/19/2014,183625,183625,183600,183625,108000,-1
02/19/2014,183625,183650,183625,183650,58000,-1
02/19/2014,183650,183650,183625,183625,192000,-1
02/19/2014,183625,183725,183625,183700,355000,1
02/19/2014,183700,183725,183675,183675,398000,1
02/19/2014,183675,183700,183625,183625,467000,1
02/19/2014,183625,183675,183625,183650,297000,1
02/19/2014,183650,183650,183625,183625,350000,1
02/19/2014,183625,183625,183575,183575,490000,0
02/19/2014,183600,183600,183575,183575,368000,0
02/19/2014,183575,183575,183575,183575,131000,0
02/19/2014,183575,183600,183550,183600,187000,-1
02/19/2014,183600,183600,183575,183600,214000,-1
02/19/2014,183600,183650,183575,183650,223000,0
02/19/2014,183650,183675,183625,183650,604000,0
02/19/2014,183650,183675,183650,183675,350000,0
02/19/2014,183675,183700,183650,183650,313000,1
02/19/2014,183650,183650,183600,183625,335000,1
02/19/2014,183625,183625,183600,183600,121000,0
02/19/2014,183600,183650,183600,183650,174000,0
02/19/2014,183650,183650,183575,183575,284000,0
02/19/2014,183575,183600,183575,183575,378000,0
02/19/2014,183575,183575,183575,183575,176000,0
02/19/2014,183575,183600,183575,183575,130000,0
02/19/2014,183575,183575,183525,183525,460000,-1
02/19/2014,183525,183550,183500,183525,430000,-1
02/19/2014,183525,183575,183525,183550,404000,0
02/19/2014,183550,183550,183525,183550,402000,0
02/19/2014,183550,183575,183550,183575,76000,0
02/19/2014,183575,183575,183550,183550,252000,0
02/19/2014,183575,183575,183550,183550,57000,0
02/19/2014,183550,183550,183525,183525,13000,0
02/19/2014,183525,183550,183500,183525,565000,-1
02/19/2014,183525,183525,183450,183450,628000,-1
02/19/2014,183450,183475,183450,183450,660000,-1
02/19/2014,183450,183475,183400,183450,749000,-1
02/19/2014,183450,183450,183400,183425,198000,-1
02/19/2014,183425,183500,183425,183475,515000,0
02/19/2014,183475,183525,183475,183525,356000,0
02/19/2014,183500,183500,183450,183450,484000,0
02/19/2014,183450,183500,183450,183500,161000,0
02/19/2014,183500,183500,183450,183450,127000,-1
02/19/2014,183450,183475,183450,183475,638000,-1
02/19/2014,183475,183525,183475,183525,719000,0
02/19/2014,183525,183550,183525,183550,390000,0
02/19/2014,183550,183550,183525,183525,283000,1
02/19/2014,183525,183575,183525,183525,667000,1
02/19/2014,183525,183575,183525,183550,480000,1
02/19/2014,183550,183575,183550,183550,256000,1
02/19/2014,183550,183550,183525,183525,235000,0
02/19/2014,183525,183525,183500,183500,70000,0
02/19/2014,183500,183525,183500,183500,70000,0
02/19/2014,183500,183525,183500,183525,35000,0
02/19/2014,183525,183525,183500,183500,45000,0
02/19/2014,183500,183525,183500,183525,81000,0
02/19/2014,183525,183525,183500,183500,324000,0
02/19/2014,183500,183525,183500,183500,267000,0
02/19/2014,183500,183525,183500,183525,85000,0
02/19/2014,183500,183525,183500,183500,213000,0
02/19/2014,183500,183525,183500,183500,178000,0
02/19/2014,183500,183525,183500,183500,8000,0
02/19/2014,183500,183500,183500,183500,1000,0
02/19/2014,183525,183525,183525,183525,132000,1
02/19/2014,183525,183575,183525,183575,24000,1
02/19/2014,183575,183600,183550,183550,507000,1
02/19/2014,183550,183575,183525,183575,394000,0
02/19/2014,183575,183575,183525,183550,168000,0
02/19/2014,183550,183550,183525,183525,134000,0
02/19/2014,183550,183550,183525,183550,24000,0
02/19/2014,183525,183525,183500,183500,397000,0
02/19/2014,183500,183550,183500,183525,111000,-1
02/19/2014,183525,183550,183525,183550,79000,-1
02/19/2014,183550,183550,183525,183550,128000,0
02/19/2014,183550,183550,183500,183500,182000,0
02/19/2014,183500,183525,183500,183500,316000,-1
02/19/2014,183500,183550,183500,183550,190000,0
02/19/2014,183550,183575,183550,183550,214000,0
02/19/2014,183550,183575,183550,183575,75000,0
02/19/2014,183575,183575,183550,183550,134000,0
02/19/2014,183550,183600,183550,183575,254000,1
02/19/2014,183575,183600,183550,183550,178000,0
02/19/2014,183550,183575,183525,183575,56000,0
02/19/2014,183575,183575,183550,183550,136000,0
02/19/2014,183550,183575,183550,183575,6000,0
02/19/2014,183575,183600,183575,183575,133000,1
02/19/2014,183575,183600,183575,183600,30000,1
02/19/2014,183600,183600,183575,183575,240000,1
02/19/2014,183550,183575,183550,183575,14000,1
